path,width,height,mode,mean_intensity,std_intensity,min_intensity,max_intensity,aspect_ratio,file_size,split,label
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_71663640.jpg,48,48,L,106.74522569444444,56.72463122815252,0,215,1.0,1570,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_34600437.jpg,48,48,L,89.00217013888889,54.14410984315066,0,255,1.0,1813,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_81065096.jpg,48,48,L,102.16319444444444,45.33063640342995,0,255,1.0,1537,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_65825735.jpg,48,48,L,151.73914930555554,45.01026227858965,14,244,1.0,1677,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_22422757.jpg,48,48,L,127.76519097222223,80.66378795740467,0,255,1.0,1613,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_38888828.jpg,48,48,L,114.75347222222223,31.0422816789063,46,200,1.0,1261,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_24156843.jpg,48,48,L,145.08550347222223,64.70474527176516,0,220,1.0,1586,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_19063910.jpg,48,48,L,178.5234375,45.68850571916595,14,246,1.0,1358,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_96326297.jpg,48,48,L,152.60633680555554,29.9399134051187,12,208,1.0,1336,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_76703060.jpg,48,48,L,163.33854166666666,43.27589310762001,10,255,1.0,1498,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_8939285.jpg,48,48,L,123.78993055555556,49.06654851656585,13,241,1.0,1792,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_63554506.jpg,48,48,L,121.32508680555556,41.942635624769544,0,236,1.0,1754,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_44243624.jpg,48,48,L,123.19878472222223,51.67063558595378,27,203,1.0,1378,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_23468066.jpg,48,48,L,33.877170138888886,30.82025510327218,0,184,1.0,1147,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_44317542.jpg,48,48,L,155.49956597222223,55.4615028503802,11,255,1.0,1503,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_51719990.jpg,48,48,L,110.87847222222223,39.472905023563044,9,199,1.0,1491,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_93386110.jpg,48,48,L,133.09461805555554,34.3804375324626,6,249,1.0,1387,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_78193255.jpg,48,48,L,118.80121527777777,46.641115384995175,6,233,1.0,1460,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_88769941.jpg,48,48,L,157.52256944444446,52.96009055892056,0,255,1.0,1532,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_3400357.jpg,48,48,L,157.57552083333334,58.034318672884886,14,250,1.0,1679,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_31020741.jpg,48,48,L,172.84939236111111,44.03613148730127,36,255,1.0,1751,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_67750908.jpg,48,48,L,156.96788194444446,47.16262508111289,23,255,1.0,1417,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_3599060.jpg,48,48,L,175.74869791666666,52.26527179167211,0,255,1.0,1584,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_69194187.jpg,48,48,L,140.69704861111111,72.06372126004082,0,229,1.0,1595,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_45884752.jpg,48,48,L,94.33376736111111,51.78023612171809,24,229,1.0,1404,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_74423870.jpg,48,48,L,150.61241319444446,59.02198744673551,0,255,1.0,1753,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_33372511.jpg,48,48,L,137.44661458333334,51.285004278894,35,249,1.0,1585,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_89541103.jpg,48,48,L,116.56640625,61.99581303011935,4,230,1.0,1630,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_5727129.jpg,48,48,L,31.17404513888889,21.4235884556581,0,109,1.0,1142,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_72194926.jpg,48,48,L,124.85546875,52.061190589333286,5,205,1.0,1440,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_33956151.jpg,48,48,L,171.18359375,41.01485661896004,45,255,1.0,1379,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_99709257.jpg,48,48,L,165.48480902777777,44.049911855895246,0,255,1.0,1506,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_78318067.jpg,48,48,L,136.29817708333334,49.01552578020875,0,247,1.0,1717,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_77868378.jpg,48,48,L,190.35286458333334,33.9781902647737,65,255,1.0,1503,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_61978309.jpg,48,48,L,129.58463541666666,69.33379499575162,0,255,1.0,1698,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_27696734.jpg,48,48,L,109.75,48.46013360083845,0,198,1.0,1576,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_27020971.jpg,48,48,L,132.02170138888889,58.76680800838314,0,235,1.0,1524,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_43970906.jpg,48,48,L,121.10503472222223,48.94946099392737,8,220,1.0,1602,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_79208938.jpg,48,48,L,119.22352430555556,50.76181737149536,0,255,1.0,1600,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_98779105.jpg,48,48,L,108.24262152777777,57.11451161375358,0,255,1.0,1559,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_93649643.jpg,48,48,L,178.34635416666666,50.05556638667904,0,252,1.0,1457,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_32034953.jpg,48,48,L,68.93706597222223,54.48378276558114,0,207,1.0,1565,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_95108629.jpg,48,48,L,84.53993055555556,45.97586892714795,0,228,1.0,1493,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_55645952.jpg,48,48,L,80.34244791666667,48.41952089529518,0,204,1.0,1364,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_25471165.jpg,48,48,L,114.30859375,60.470606631860726,0,240,1.0,1702,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_88965286.jpg,48,48,L,101.24479166666667,38.92521953603883,0,255,1.0,1608,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_20486844.jpg,48,48,L,67.64105902777777,42.000930854309175,2,197,1.0,1388,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_17310388.jpg,48,48,L,128.14670138888889,59.224020085531066,0,255,1.0,1677,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_86227208.jpg,48,48,L,116.57465277777777,49.628713300943176,6,255,1.0,1694,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_29662843.jpg,48,48,L,104.45703125,92.68139998773499,0,255,1.0,2073,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_75227462.jpg,48,48,L,66.47005208333333,47.41208939899024,0,165,1.0,1434,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_20545074.jpg,48,48,L,119.66449652777777,55.156523078549576,19,225,1.0,1404,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_77318872.jpg,48,48,L,145.17100694444446,58.21073658567785,0,255,1.0,1621,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_29059062.jpg,48,48,L,129.31119791666666,59.81120423787202,0,251,1.0,1631,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_46447165.jpg,48,48,L,146.14192708333334,63.223707856904745,4,255,1.0,1612,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_64715278.jpg,48,48,L,104.51258680555556,59.90649410553726,0,245,1.0,1734,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_61706679.jpg,48,48,L,111.08767361111111,37.53615323190465,21,184,1.0,1284,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_11230295.jpg,48,48,L,135.52907986111111,78.57906396267752,6,255,1.0,1768,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_85314543.jpg,48,48,L,90.11414930555556,61.121374930610514,5,250,1.0,1606,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_36376674.jpg,48,48,L,182.81987847222223,71.09411019312287,0,255,1.0,1714,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_66422661.jpg,48,48,L,53.15928819444444,42.29883221948594,0,252,1.0,1646,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_21050219.jpg,48,48,L,113.57986111111111,79.5563198741945,0,255,1.0,1565,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_35169710.jpg,48,48,L,73.57335069444444,72.39514569137647,0,243,1.0,1638,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_57232811.jpg,48,48,L,136.28125,60.49583085812838,0,218,1.0,1508,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_99672252.jpg,48,48,L,134.79123263888889,78.84890334399107,0,247,1.0,1721,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_51516861.jpg,48,48,L,213.62109375,38.799946612554045,0,255,1.0,1341,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_58656100.jpg,48,48,L,110.27430555555556,40.9643340747096,43,227,1.0,1433,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_55266438.jpg,48,48,L,118.90711805555556,48.625339737744376,21,187,1.0,1331,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_2598164.jpg,48,48,L,83.12586805555556,59.60527530959479,0,244,1.0,1574,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_88886121.jpg,48,48,L,70.39236111111111,63.46824756200395,0,255,1.0,1681,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_93934150.jpg,48,48,L,76.03559027777777,62.50844762909086,0,248,1.0,1627,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_76776297.jpg,48,48,L,111.43489583333333,29.375696167688886,27,215,1.0,1297,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_4602104.jpg,48,48,L,178.84765625,47.280732616981545,14,252,1.0,1651,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_65667.jpg,48,48,L,100.74739583333333,67.50660006433515,0,246,1.0,1529,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_91495008.jpg,48,48,L,151.36328125,57.471426073552784,0,255,1.0,1653,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_11437739.jpg,48,48,L,61.853298611111114,55.23947398054169,0,225,1.0,1436,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_78316001.jpg,48,48,L,144.27690972222223,62.71503747246274,4,255,1.0,1791,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_3702199.jpg,48,48,L,135.99131944444446,54.975854178934874,5,224,1.0,1498,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_28601163.jpg,48,48,L,172.23177083333334,40.946146427726454,19,239,1.0,1490,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_13280307.jpg,48,48,L,114.40407986111111,43.62429759885679,0,192,1.0,1550,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_43571036.jpg,48,48,L,112.49522569444444,66.07407836188615,0,241,1.0,1572,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_59247647.jpg,48,48,L,133.18836805555554,44.616091198854875,23,254,1.0,1564,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_29558899.jpg,48,48,L,185.56857638888889,35.34559759717056,24,255,1.0,1388,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_18579707.jpg,48,48,L,151.96701388888889,67.34738242026128,0,214,1.0,1489,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_53917602.jpg,48,48,L,138.66710069444446,77.97866758409796,0,242,1.0,1644,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_39990172.jpg,48,48,L,108.74088541666667,51.32708594878356,15,230,1.0,1518,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_65771354.jpg,48,48,L,166.40755208333334,39.28370317736285,16,255,1.0,1623,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_60700519.jpg,48,48,L,143.20572916666666,56.80760844199368,9,255,1.0,1710,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_66690979.jpg,48,48,L,124.23480902777777,46.493530988173525,19,249,1.0,1431,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_74791463.jpg,48,48,L,89.11458333333333,39.06824818817777,0,211,1.0,1569,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_19321275.jpg,48,48,L,119.88020833333333,60.458939727819846,1,250,1.0,1548,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_53364013.jpg,48,48,L,95.04253472222223,65.42649153793953,0,251,1.0,1609,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_74153268.jpg,48,48,L,121.44791666666667,58.94375463895645,0,244,1.0,1588,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_63672674.jpg,48,48,L,116.02387152777777,55.53197467585825,11,200,1.0,1419,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_57715157.jpg,48,48,L,120.17491319444444,63.91302178188007,9,255,1.0,1751,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_49461513.jpg,48,48,L,92.59678819444444,41.06396610899843,0,232,1.0,1611,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_58773350.jpg,48,48,L,85.85460069444444,35.82420118149104,0,208,1.0,1410,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_41130247.jpg,48,48,L,144.68663194444446,51.37080844394003,0,221,1.0,1666,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_60830256.jpg,48,48,L,131.91970486111111,35.32065506496799,49,243,1.0,1556,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_73722737.jpg,48,48,L,129.42317708333334,39.23102205264388,16,217,1.0,1580,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_41353829.jpg,48,48,L,80.51388888888889,40.25396566231966,0,208,1.0,1508,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_90896609.jpg,48,48,L,135.02517361111111,55.866083911144884,33,240,1.0,1447,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_41673993.jpg,48,48,L,162.04600694444446,43.97871330131022,17,255,1.0,1500,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_61287952.jpg,48,48,L,91.04210069444444,61.68043524582864,0,207,1.0,1577,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_71210038.jpg,48,48,L,113.84201388888889,57.824786581244496,17,205,1.0,1454,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_77977428.jpg,48,48,L,84.83246527777777,36.01218285610155,1,175,1.0,1472,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_58433458.jpg,48,48,L,58.56206597222222,39.65490855890469,0,192,1.0,1550,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_22247381.jpg,48,48,L,146.28428819444446,50.7707469532872,2,236,1.0,1478,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_48775304.jpg,48,48,L,148.02604166666666,58.05954512537048,0,247,1.0,1734,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_71411321.jpg,48,48,L,158.46831597222223,53.6186123780223,6,248,1.0,1648,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_13563427.jpg,48,48,L,176.08333333333334,29.32747337300717,46,228,1.0,1373,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_34444424.jpg,48,48,L,113.90104166666667,55.844594003990096,11,237,1.0,1591,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_79834974.jpg,48,48,L,115.265625,62.07701812644101,0,255,1.0,1729,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_34173303.jpg,48,48,L,114.60503472222223,66.97632699267218,6,221,1.0,1593,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_25628616.jpg,48,48,L,167.82118055555554,47.357847994412126,4,245,1.0,1536,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_74564359.jpg,48,48,L,91.92274305555556,64.04485952334142,0,255,1.0,1831,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_97223743.jpg,48,48,L,189.97699652777777,52.88639135901744,20,255,1.0,1436,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_15781430.jpg,48,48,L,127.74305555555556,62.8182656588496,0,228,1.0,1618,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_84012529.jpg,48,48,L,91.44791666666667,45.57239047315271,0,255,1.0,1673,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_4992353.jpg,48,48,L,144.04427083333334,50.62949004597556,0,238,1.0,1494,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_41729455.jpg,48,48,L,137.11111111111111,69.49018701817536,4,248,1.0,1566,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_57316159.jpg,48,48,L,118.29123263888889,44.13584608053289,10,250,1.0,1588,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_88873273.jpg,48,48,L,107.47352430555556,57.713636883937035,0,235,1.0,1432,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_84620434.jpg,48,48,L,141.00303819444446,55.134600837580884,26,255,1.0,1599,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_43562723.jpg,48,48,L,91.98350694444444,66.71002943029053,0,255,1.0,1418,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_44606642.jpg,48,48,L,124.56467013888889,68.15001568024456,9,255,1.0,1634,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_56414886.jpg,48,48,L,118.52604166666667,61.197888962759684,11,229,1.0,1519,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_93663858.jpg,48,48,L,149.82899305555554,67.20953651299507,15,255,1.0,1598,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_85706131.jpg,48,48,L,92.98871527777777,75.01730039641626,0,255,1.0,1695,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_99840794.jpg,48,48,L,75.99305555555556,59.72555102157072,0,235,1.0,1515,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_86303811.jpg,48,48,L,101.59461805555556,46.72728286654628,0,235,1.0,1743,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_76343738.jpg,48,48,L,76.95399305555556,68.34088221534877,0,236,1.0,1643,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_92084741.jpg,48,48,L,140.82074652777777,55.86945725178796,7,219,1.0,1613,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_96300488.jpg,48,48,L,110.85850694444444,29.801235884955933,56,237,1.0,1270,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_55977225.jpg,48,48,L,116.75694444444444,47.31157753067803,19,249,1.0,1365,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_31504343.jpg,48,48,L,73.34375,47.66243129311422,0,210,1.0,1410,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_61046335.jpg,48,48,L,194.94574652777777,25.986727200410012,48,240,1.0,1426,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_74971731.jpg,48,48,L,173.57595486111111,50.57930339820787,40,255,1.0,1559,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_23537726.jpg,48,48,L,183.53168402777777,57.15830572007055,0,255,1.0,1477,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_3939625.jpg,48,48,L,136.86675347222223,67.32318048621516,0,237,1.0,1827,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_2483692.jpg,48,48,L,129.01953125,61.547823691574685,0,230,1.0,1551,train,Confident
/home/ubuntu/dataset_analysis/DataSet/train/Confident/Training_22310147.jpg,48,48,L,122.72265625,54.96832964964565,3,225,1.0,1395,train,Confident
